region_code,settlement_datetime,trading_date,rrp_aud_mwh,total_demand_mw,period_type
QLD1,2026-03-23 08:15:00,2026-03-23,19.87,6259.59,TRADE
QLD1,2026-03-23 08:20:00,2026-03-23,0.0,6146.43,TRADE
QLD1,2026-03-23 08:25:00,2026-03-23,0.84,6102.34,TRADE
QLD1,2026-03-23 08:30:00,2026-03-23,0.0,6085.15,TRADE
QLD1,2026-03-23 08:35:00,2026-03-23,0.0,6054.04,TRADE
QLD1,2026-03-23 08:40:00,2026-03-23,0.0,6095.74,TRADE
QLD1,2026-03-23 08:45:00,2026-03-23,0.0,6002.29,TRADE
QLD1,2026-03-23 08:50:00,2026-03-23,0.0,6028.48,TRADE
QLD1,2026-03-23 08:55:00,2026-03-23,0.0,5886.37,TRADE
QLD1,2026-03-23 09:00:00,2026-03-23,0.0,5889.29,TRADE
QLD1,2026-03-23 09:05:00,2026-03-23,0.0,5909.35,TRADE
QLD1,2026-03-23 09:10:00,2026-03-23,0.0,5783.29,TRADE
QLD1,2026-03-23 09:15:00,2026-03-23,0.0,5722.62,TRADE
QLD1,2026-03-23 09:20:00,2026-03-23,0.0,5627.76,TRADE
QLD1,2026-03-23 09:25:00,2026-03-23,0.0,5621.91,TRADE
QLD1,2026-03-23 09:30:00,2026-03-23,0.0,5567.75,TRADE
QLD1,2026-03-23 09:35:00,2026-03-23,0.0,5457.05,TRADE
QLD1,2026-03-23 09:40:00,2026-03-23,0.0,5464.98,TRADE
QLD1,2026-03-23 09:45:00,2026-03-23,-3.01,5449.38,TRADE
QLD1,2026-03-23 09:50:00,2026-03-23,0.0,5510.04,TRADE
QLD1,2026-03-23 09:55:00,2026-03-23,-3.2,5271.58,TRADE
QLD1,2026-03-23 10:00:00,2026-03-23,-3.2,5334.37,TRADE
QLD1,2026-03-23 10:05:00,2026-03-23,0.0,5346.8,TRADE
QLD1,2026-03-23 10:10:00,2026-03-23,-3.2,5295.31,TRADE
QLD1,2026-03-23 10:15:00,2026-03-23,-3.2,5354.27,TRADE
QLD1,2026-03-23 10:20:00,2026-03-23,-3.2,5353.17,TRADE
QLD1,2026-03-23 10:25:00,2026-03-23,-4.17,5280.88,TRADE
QLD1,2026-03-23 10:30:00,2026-03-23,-4.71,5221.19,TRADE
QLD1,2026-03-23 10:35:00,2026-03-23,-4.15,5131.9,TRADE
QLD1,2026-03-23 10:40:00,2026-03-23,-3.2,5237.83,TRADE
QLD1,2026-03-23 10:45:00,2026-03-23,-3.26,5218.47,TRADE
QLD1,2026-03-23 10:50:00,2026-03-23,-3.26,5290.34,TRADE
QLD1,2026-03-23 10:55:00,2026-03-23,-3.01,5364.2,TRADE
QLD1,2026-03-23 11:00:00,2026-03-23,-3.26,5411.86,TRADE
QLD1,2026-03-23 11:05:00,2026-03-23,0.0,5397.91,TRADE
QLD1,2026-03-23 11:10:00,2026-03-23,-3.26,5394.18,TRADE
QLD1,2026-03-23 11:15:00,2026-03-23,0.0,5401.31,TRADE
QLD1,2026-03-23 11:20:00,2026-03-23,-3.26,5293.13,TRADE
QLD1,2026-03-23 11:25:00,2026-03-23,-3.01,5531.61,TRADE
QLD1,2026-03-23 11:30:00,2026-03-23,-3.01,5490.52,TRADE
QLD1,2026-03-23 11:35:00,2026-03-23,-3.31,5499.49,TRADE
QLD1,2026-03-23 11:40:00,2026-03-23,-3.15,5540.61,TRADE
QLD1,2026-03-23 11:45:00,2026-03-23,-0.3,5491.36,TRADE
QLD1,2026-03-23 11:50:00,2026-03-23,-3.31,5345.61,TRADE
QLD1,2026-03-23 11:55:00,2026-03-23,-3.26,5564.93,TRADE
QLD1,2026-03-23 12:00:00,2026-03-23,-3.2,5398.52,TRADE
QLD1,2026-03-23 12:05:00,2026-03-23,-3.01,5387.63,TRADE
QLD1,2026-03-23 12:10:00,2026-03-23,-3.2,5393.1,TRADE
QLD1,2026-03-23 12:15:00,2026-03-23,-3.01,5486.03,TRADE
QLD1,2026-03-23 12:20:00,2026-03-23,-3.26,5547.02,TRADE
QLD1,2026-03-23 12:25:00,2026-03-23,-3.26,5507.65,TRADE
QLD1,2026-03-23 12:30:00,2026-03-23,0.73,5546.97,TRADE
QLD1,2026-03-23 12:35:00,2026-03-23,-3.15,5476.19,TRADE
QLD1,2026-03-23 12:40:00,2026-03-23,0.0,5611.47,TRADE
QLD1,2026-03-23 12:45:00,2026-03-23,0.0,5523.29,TRADE
QLD1,2026-03-23 12:50:00,2026-03-23,-3.26,5497.78,TRADE
QLD1,2026-03-23 12:55:00,2026-03-23,-3.01,5603.0,TRADE
QLD1,2026-03-23 13:00:00,2026-03-23,-3.26,5517.85,TRADE
QLD1,2026-03-23 13:05:00,2026-03-23,-3.99,5531.95,TRADE
QLD1,2026-03-23 13:10:00,2026-03-23,-3.26,5543.96,TRADE
QLD1,2026-03-23 13:15:00,2026-03-23,-3.26,5432.34,TRADE
QLD1,2026-03-23 13:20:00,2026-03-23,-3.26,5438.73,TRADE
QLD1,2026-03-23 13:25:00,2026-03-23,-4.18,5455.09,TRADE
QLD1,2026-03-23 13:30:00,2026-03-23,-4.17,5499.99,TRADE
QLD1,2026-03-23 13:35:00,2026-03-23,-4.17,5518.93,TRADE
QLD1,2026-03-23 13:40:00,2026-03-23,-3.26,5550.44,TRADE
QLD1,2026-03-23 13:45:00,2026-03-23,-3.01,5548.35,TRADE
QLD1,2026-03-23 13:50:00,2026-03-23,0.02,5649.07,TRADE
QLD1,2026-03-23 13:55:00,2026-03-23,-0.39,5622.48,TRADE
QLD1,2026-03-23 14:00:00,2026-03-23,-3.01,5779.58,TRADE
QLD1,2026-03-23 14:05:00,2026-03-23,-3.01,5805.42,TRADE
QLD1,2026-03-23 14:10:00,2026-03-23,-0.42,5926.06,TRADE
QLD1,2026-03-23 14:15:00,2026-03-23,0.0,5835.57,TRADE
QLD1,2026-03-23 14:20:00,2026-03-23,15.69,5930.89,TRADE
QLD1,2026-03-23 14:25:00,2026-03-23,21.79,5938.28,TRADE
QLD1,2026-03-23 14:30:00,2026-03-23,7.47,6004.71,TRADE
QLD1,2026-03-23 14:35:00,2026-03-23,0.0,6147.83,TRADE
QLD1,2026-03-23 14:40:00,2026-03-23,0.0,6218.21,TRADE
QLD1,2026-03-23 14:45:00,2026-03-23,0.0,6290.2,TRADE
QLD1,2026-03-23 14:50:00,2026-03-23,50.0,6317.59,TRADE
QLD1,2026-03-23 14:55:00,2026-03-23,52.18,6257.38,TRADE
QLD1,2026-03-23 15:00:00,2026-03-23,40.18,6328.14,TRADE
QLD1,2026-03-23 15:05:00,2026-03-23,17.38,6366.62,TRADE
QLD1,2026-03-23 15:10:00,2026-03-23,50.5,6352.88,TRADE
QLD1,2026-03-23 15:15:00,2026-03-23,9.52,6385.97,TRADE
QLD1,2026-03-23 15:20:00,2026-03-23,37.1,6598.25,TRADE
QLD1,2026-03-23 15:25:00,2026-03-23,28.57,6622.8,TRADE
QLD1,2026-03-23 15:30:00,2026-03-23,50.5,6682.87,TRADE
QLD1,2026-03-23 15:35:00,2026-03-23,36.99,6789.32,TRADE
QLD1,2026-03-23 15:40:00,2026-03-23,50.5,6918.16,TRADE
QLD1,2026-03-23 15:45:00,2026-03-23,53.73,6972.3,TRADE
QLD1,2026-03-23 15:50:00,2026-03-23,75.77,7144.36,TRADE
QLD1,2026-03-23 15:55:00,2026-03-23,65.54,7212.64,TRADE
QLD1,2026-03-23 16:00:00,2026-03-23,36.99,7199.88,TRADE
QLD1,2026-03-23 16:05:00,2026-03-23,0.73,7233.13,TRADE
QLD1,2026-03-23 16:10:00,2026-03-23,40.0,7260.06,TRADE
QLD1,2026-03-23 16:15:00,2026-03-23,63.71,7316.61,TRADE
QLD1,2026-03-23 16:20:00,2026-03-23,63.83,7453.54,TRADE
QLD1,2026-03-23 16:25:00,2026-03-23,75.83,7542.82,TRADE
QLD1,2026-03-23 16:30:00,2026-03-23,75.83,7691.73,TRADE
QLD1,2026-03-23 16:35:00,2026-03-23,71.7,7732.61,TRADE
QLD1,2026-03-23 16:40:00,2026-03-23,26.63,7712.28,TRADE
QLD1,2026-03-23 16:45:00,2026-03-23,63.71,7817.39,TRADE
QLD1,2026-03-23 16:50:00,2026-03-23,63.83,7872.4,TRADE
QLD1,2026-03-23 16:55:00,2026-03-23,71.7,7942.77,TRADE
QLD1,2026-03-23 17:00:00,2026-03-23,72.75,8127.46,TRADE
QLD1,2026-03-23 17:05:00,2026-03-23,82.35,8046.44,TRADE
QLD1,2026-03-23 17:10:00,2026-03-23,82.41,8045.64,TRADE
QLD1,2026-03-23 17:15:00,2026-03-23,82.75,8065.26,TRADE
QLD1,2026-03-23 17:20:00,2026-03-23,82.59,8141.72,TRADE
QLD1,2026-03-23 17:25:00,2026-03-23,82.44,8107.06,TRADE
QLD1,2026-03-23 17:30:00,2026-03-23,83.02,8121.77,TRADE
QLD1,2026-03-23 17:35:00,2026-03-23,88.62,8123.86,TRADE
QLD1,2026-03-23 17:40:00,2026-03-23,88.41,8155.78,TRADE
QLD1,2026-03-23 17:45:00,2026-03-23,88.02,8214.54,TRADE
QLD1,2026-03-23 17:50:00,2026-03-23,88.37,8303.54,TRADE
QLD1,2026-03-23 17:55:00,2026-03-23,88.82,8311.84,TRADE
QLD1,2026-03-23 18:00:00,2026-03-23,88.82,8290.01,TRADE
QLD1,2026-03-23 18:05:00,2026-03-23,100.93,8300.49,TRADE
QLD1,2026-03-23 18:10:00,2026-03-23,100.3,8327.13,TRADE
QLD1,2026-03-23 18:15:00,2026-03-23,100.95,8350.14,TRADE
QLD1,2026-03-23 18:20:00,2026-03-23,101.16,8409.35,TRADE
QLD1,2026-03-23 18:25:00,2026-03-23,100.44,8359.76,TRADE
QLD1,2026-03-23 18:30:00,2026-03-23,100.81,8366.33,TRADE
QLD1,2026-03-23 18:35:00,2026-03-23,111.11,8306.12,TRADE
QLD1,2026-03-23 18:40:00,2026-03-23,118.73,8372.24,TRADE
QLD1,2026-03-23 18:45:00,2026-03-23,118.73,8356.31,TRADE
QLD1,2026-03-23 18:50:00,2026-03-23,100.32,8329.85,TRADE
QLD1,2026-03-23 18:55:00,2026-03-23,92.59,8263.25,TRADE
QLD1,2026-03-23 19:00:00,2026-03-23,111.11,8319.69,TRADE
QLD1,2026-03-23 19:05:00,2026-03-23,108.0,8210.85,TRADE
QLD1,2026-03-23 19:10:00,2026-03-23,109.39,8266.47,TRADE
QLD1,2026-03-23 19:15:00,2026-03-23,89.22,8186.35,TRADE
QLD1,2026-03-23 19:20:00,2026-03-23,94.73,8142.49,TRADE
QLD1,2026-03-23 19:25:00,2026-03-23,94.73,8116.38,TRADE
QLD1,2026-03-23 19:30:00,2026-03-23,93.63,8115.33,TRADE
QLD1,2026-03-23 19:35:00,2026-03-23,92.09,8011.44,TRADE
QLD1,2026-03-23 19:40:00,2026-03-23,92.59,8016.73,TRADE
QLD1,2026-03-23 19:45:00,2026-03-23,86.1,8033.8,TRADE
QLD1,2026-03-23 19:50:00,2026-03-23,92.59,7978.79,TRADE
QLD1,2026-03-23 19:55:00,2026-03-23,92.59,7990.39,TRADE
QLD1,2026-03-23 20:00:00,2026-03-23,86.1,7851.43,TRADE
QLD1,2026-03-23 20:05:00,2026-03-23,89.92,7843.05,TRADE
QLD1,2026-03-23 20:10:00,2026-03-23,92.59,7812.12,TRADE
QLD1,2026-03-23 20:15:00,2026-03-23,92.59,7813.52,TRADE
QLD1,2026-03-23 20:20:00,2026-03-23,84.71,7720.74,TRADE
QLD1,2026-03-23 20:25:00,2026-03-23,77.53,7693.6,TRADE
QLD1,2026-03-23 20:30:00,2026-03-23,72.75,7616.27,TRADE
QLD1,2026-03-23 20:35:00,2026-03-23,71.7,7515.12,TRADE
QLD1,2026-03-23 20:40:00,2026-03-23,77.15,7740.81,TRADE
QLD1,2026-03-23 20:45:00,2026-03-23,77.73,7713.79,TRADE
QLD1,2026-03-23 20:50:00,2026-03-23,72.11,7573.44,TRADE
QLD1,2026-03-23 20:55:00,2026-03-23,75.83,7640.44,TRADE
QLD1,2026-03-23 21:00:00,2026-03-23,71.7,7566.03,TRADE
QLD1,2026-03-23 21:05:00,2026-03-23,75.83,7545.45,TRADE
QLD1,2026-03-23 21:10:00,2026-03-23,75.83,7544.03,TRADE
QLD1,2026-03-23 21:15:00,2026-03-23,75.83,7489.47,TRADE
QLD1,2026-03-23 21:20:00,2026-03-23,68.23,7404.32,TRADE
QLD1,2026-03-23 21:25:00,2026-03-23,71.7,7454.4,TRADE
QLD1,2026-03-23 21:30:00,2026-03-23,68.2,7414.79,TRADE
QLD1,2026-03-23 21:35:00,2026-03-23,64.73,7299.73,TRADE
QLD1,2026-03-23 21:40:00,2026-03-23,63.83,7258.76,TRADE
QLD1,2026-03-23 21:45:00,2026-03-23,63.83,7218.81,TRADE
QLD1,2026-03-23 21:50:00,2026-03-23,54.63,7171.52,TRADE
QLD1,2026-03-23 21:55:00,2026-03-23,53.73,7133.29,TRADE
QLD1,2026-03-23 22:00:00,2026-03-23,53.54,7075.48,TRADE
QLD1,2026-03-23 22:05:00,2026-03-23,72.75,6977.65,TRADE
QLD1,2026-03-23 22:10:00,2026-03-23,72.75,6969.81,TRADE
QLD1,2026-03-23 22:15:00,2026-03-23,72.75,6951.78,TRADE
QLD1,2026-03-23 22:20:00,2026-03-23,72.75,6922.19,TRADE
QLD1,2026-03-23 22:25:00,2026-03-23,58.72,6852.26,TRADE
QLD1,2026-03-23 22:30:00,2026-03-23,53.69,6794.25,TRADE
QLD1,2026-03-23 22:35:00,2026-03-23,53.73,6780.65,TRADE
QLD1,2026-03-23 22:40:00,2026-03-23,52.75,6695.93,TRADE
QLD1,2026-03-23 22:45:00,2026-03-23,53.65,6684.37,TRADE
QLD1,2026-03-23 22:50:00,2026-03-23,53.3,6631.75,TRADE
QLD1,2026-03-23 22:55:00,2026-03-23,53.54,6591.07,TRADE
QLD1,2026-03-23 23:00:00,2026-03-23,54.63,6552.92,TRADE
QLD1,2026-03-23 23:05:00,2026-03-23,53.73,6581.23,TRADE
QLD1,2026-03-23 23:10:00,2026-03-23,53.73,6536.66,TRADE
QLD1,2026-03-23 23:15:00,2026-03-23,53.73,6474.13,TRADE
QLD1,2026-03-23 23:20:00,2026-03-23,63.83,6520.64,TRADE
QLD1,2026-03-23 23:25:00,2026-03-23,53.73,6456.19,TRADE
QLD1,2026-03-23 23:30:00,2026-03-23,54.63,6429.76,TRADE
QLD1,2026-03-23 23:35:00,2026-03-23,54.63,6466.96,TRADE
QLD1,2026-03-23 23:40:00,2026-03-23,53.82,6470.11,TRADE
QLD1,2026-03-23 23:45:00,2026-03-23,53.54,6395.97,TRADE
QLD1,2026-03-23 23:50:00,2026-03-23,53.73,6435.13,TRADE
QLD1,2026-03-23 23:55:00,2026-03-23,50.89,6338.52,TRADE
QLD1,2026-03-24 00:00:00,2026-03-24,53.73,6338.98,TRADE
QLD1,2026-03-24 00:05:00,2026-03-24,48.12,6267.14,TRADE
QLD1,2026-03-24 00:10:00,2026-03-24,53.73,6277.82,TRADE
QLD1,2026-03-24 00:15:00,2026-03-24,50.8,6234.83,TRADE
QLD1,2026-03-24 00:20:00,2026-03-24,51.4,6266.74,TRADE
QLD1,2026-03-24 00:25:00,2026-03-24,39.06,6155.3,TRADE
QLD1,2026-03-24 00:30:00,2026-03-24,37.93,6092.5,TRADE
QLD1,2026-03-24 00:35:00,2026-03-24,54.99,6102.75,TRADE
QLD1,2026-03-24 00:40:00,2026-03-24,52.75,6066.64,TRADE
QLD1,2026-03-24 00:45:00,2026-03-24,52.76,6113.02,TRADE
QLD1,2026-03-24 00:50:00,2026-03-24,52.71,6059.43,TRADE
QLD1,2026-03-24 00:55:00,2026-03-24,52.75,6085.56,TRADE
QLD1,2026-03-24 01:00:00,2026-03-24,52.59,6043.51,TRADE
QLD1,2026-03-24 01:05:00,2026-03-24,51.82,5972.92,TRADE
QLD1,2026-03-24 01:10:00,2026-03-24,49.65,5960.43,TRADE
QLD1,2026-03-24 01:15:00,2026-03-24,49.8,5965.8,TRADE
QLD1,2026-03-24 01:20:00,2026-03-24,50.83,5979.96,TRADE
QLD1,2026-03-24 01:25:00,2026-03-24,53.58,6001.68,TRADE
QLD1,2026-03-24 01:30:00,2026-03-24,53.51,5933.49,TRADE
QLD1,2026-03-24 01:35:00,2026-03-24,37.93,5895.94,TRADE
QLD1,2026-03-24 01:40:00,2026-03-24,52.08,5916.11,TRADE
QLD1,2026-03-24 01:45:00,2026-03-24,48.64,5889.54,TRADE
QLD1,2026-03-24 01:50:00,2026-03-24,52.75,5878.37,TRADE
QLD1,2026-03-24 01:55:00,2026-03-24,54.25,5960.18,TRADE
QLD1,2026-03-24 02:00:00,2026-03-24,53.54,5929.45,TRADE
QLD1,2026-03-24 02:05:00,2026-03-24,44.92,5873.93,TRADE
QLD1,2026-03-24 02:10:00,2026-03-24,51.29,5848.68,TRADE
QLD1,2026-03-24 02:15:00,2026-03-24,52.13,5922.76,TRADE
QLD1,2026-03-24 02:20:00,2026-03-24,50.29,5852.13,TRADE
QLD1,2026-03-24 02:25:00,2026-03-24,51.72,5867.18,TRADE
QLD1,2026-03-24 02:30:00,2026-03-24,53.42,5825.4,TRADE
QLD1,2026-03-24 02:35:00,2026-03-24,50.0,5786.7,TRADE
QLD1,2026-03-24 02:40:00,2026-03-24,51.32,5777.32,TRADE
QLD1,2026-03-24 02:45:00,2026-03-24,51.16,5843.39,TRADE
QLD1,2026-03-24 02:50:00,2026-03-24,52.38,5872.23,TRADE
QLD1,2026-03-24 02:55:00,2026-03-24,51.72,5774.71,TRADE
QLD1,2026-03-24 03:00:00,2026-03-24,52.13,5820.71,TRADE
QLD1,2026-03-24 03:05:00,2026-03-24,53.73,5837.79,TRADE
QLD1,2026-03-24 03:10:00,2026-03-24,52.75,5864.94,TRADE
QLD1,2026-03-24 03:15:00,2026-03-24,52.78,5807.62,TRADE
QLD1,2026-03-24 03:20:00,2026-03-24,52.75,5821.07,TRADE
QLD1,2026-03-24 03:25:00,2026-03-24,52.75,5755.47,TRADE
QLD1,2026-03-24 03:30:00,2026-03-24,53.22,5838.37,TRADE
QLD1,2026-03-24 03:35:00,2026-03-24,52.75,5762.15,TRADE
QLD1,2026-03-24 03:40:00,2026-03-24,52.75,5748.12,TRADE
QLD1,2026-03-24 03:45:00,2026-03-24,54.42,5773.94,TRADE
QLD1,2026-03-24 03:50:00,2026-03-24,53.73,5850.21,TRADE
QLD1,2026-03-24 03:55:00,2026-03-24,53.54,5856.53,TRADE
QLD1,2026-03-24 04:00:00,2026-03-24,53.12,5810.07,TRADE
QLD1,2026-03-24 04:05:00,2026-03-24,61.32,5879.3,TRADE
QLD1,2026-03-24 04:10:00,2026-03-24,61.8,5900.87,TRADE
QLD1,2026-03-24 04:15:00,2026-03-24,71.84,5949.13,TRADE
QLD1,2026-03-24 04:20:00,2026-03-24,63.83,5893.13,TRADE
QLD1,2026-03-24 04:25:00,2026-03-24,77.34,5954.34,TRADE
QLD1,2026-03-24 04:30:00,2026-03-24,71.27,5915.9,TRADE
QLD1,2026-03-24 04:35:00,2026-03-24,71.31,5929.66,TRADE
QLD1,2026-03-24 04:40:00,2026-03-24,72.75,5997.03,TRADE
QLD1,2026-03-24 04:45:00,2026-03-24,76.29,5961.62,TRADE
QLD1,2026-03-24 04:50:00,2026-03-24,76.29,5995.99,TRADE
QLD1,2026-03-24 04:55:00,2026-03-24,81.93,6017.97,TRADE
QLD1,2026-03-24 05:00:00,2026-03-24,91.5,6132.15,TRADE
QLD1,2026-03-24 05:05:00,2026-03-24,77.53,6112.65,TRADE
QLD1,2026-03-24 05:10:00,2026-03-24,88.39,6210.29,TRADE
QLD1,2026-03-24 05:15:00,2026-03-24,77.53,6212.85,TRADE
QLD1,2026-03-24 05:20:00,2026-03-24,81.67,6197.58,TRADE
QLD1,2026-03-24 05:25:00,2026-03-24,84.73,6168.43,TRADE
QLD1,2026-03-24 05:30:00,2026-03-24,93.84,6262.46,TRADE
QLD1,2026-03-24 05:35:00,2026-03-24,76.29,6308.77,TRADE
QLD1,2026-03-24 05:40:00,2026-03-24,86.73,6314.88,TRADE
QLD1,2026-03-24 05:45:00,2026-03-24,84.65,6416.98,TRADE
QLD1,2026-03-24 05:50:00,2026-03-24,76.29,6349.3,TRADE
QLD1,2026-03-24 05:55:00,2026-03-24,77.53,6354.37,TRADE
QLD1,2026-03-24 06:00:00,2026-03-24,85.56,6381.63,TRADE
QLD1,2026-03-24 06:05:00,2026-03-24,93.23,6415.34,TRADE
QLD1,2026-03-24 06:10:00,2026-03-24,95.9,6457.97,TRADE
QLD1,2026-03-24 06:15:00,2026-03-24,97.52,6549.38,TRADE
QLD1,2026-03-24 06:20:00,2026-03-24,99.21,6612.44,TRADE
QLD1,2026-03-24 06:25:00,2026-03-24,96.62,6606.52,TRADE
QLD1,2026-03-24 06:30:00,2026-03-24,95.82,6612.49,TRADE
QLD1,2026-03-24 06:35:00,2026-03-24,95.82,6634.72,TRADE
QLD1,2026-03-24 06:40:00,2026-03-24,95.82,6698.58,TRADE
QLD1,2026-03-24 06:45:00,2026-03-24,95.82,6659.12,TRADE
QLD1,2026-03-24 06:50:00,2026-03-24,87.34,6692.58,TRADE
QLD1,2026-03-24 06:55:00,2026-03-24,76.29,6623.1,TRADE
QLD1,2026-03-24 07:00:00,2026-03-24,59.76,6613.46,TRADE
QLD1,2026-03-24 07:05:00,2026-03-24,69.22,6584.28,TRADE
QLD1,2026-03-24 07:10:00,2026-03-24,54.63,6623.99,TRADE
QLD1,2026-03-24 07:15:00,2026-03-24,39.71,6557.66,TRADE
QLD1,2026-03-24 07:20:00,2026-03-24,19.5,6531.03,TRADE
QLD1,2026-03-24 07:25:00,2026-03-24,13.61,6512.9,TRADE
QLD1,2026-03-24 07:30:00,2026-03-24,23.71,6463.81,TRADE
QLD1,2026-03-24 07:35:00,2026-03-24,21.82,6449.7,TRADE
QLD1,2026-03-24 07:40:00,2026-03-24,19.73,6398.89,TRADE
QLD1,2026-03-24 07:45:00,2026-03-24,11.08,6449.55,TRADE
QLD1,2026-03-24 07:50:00,2026-03-24,0.84,6309.99,TRADE
QLD1,2026-03-24 07:55:00,2026-03-24,0.02,6244.02,TRADE
QLD1,2026-03-24 08:00:00,2026-03-24,0.82,6250.25,TRADE
QLD1,2026-03-24 08:05:00,2026-03-24,8.66,6137.43,TRADE
QLD1,2026-03-24 08:10:00,2026-03-24,30.71,6143.61,TRADE
QLD1,2026-03-24 08:15:00,2026-03-24,23.82,6094.46,TRADE
QLD1,2026-03-24 08:20:00,2026-03-24,30.28,6031.76,TRADE
QLD1,2026-03-24 08:25:00,2026-03-24,23.71,6021.44,TRADE
QLD1,2026-03-24 08:30:00,2026-03-24,23.71,6034.8,TRADE
QLD1,2026-03-24 08:35:00,2026-03-24,33.76,5963.92,TRADE
QLD1,2026-03-24 08:40:00,2026-03-24,33.01,5882.44,TRADE
QLD1,2026-03-24 08:45:00,2026-03-24,22.65,5774.72,TRADE
QLD1,2026-03-24 08:50:00,2026-03-24,22.94,5758.07,TRADE
QLD1,2026-03-24 08:55:00,2026-03-24,0.82,5627.89,TRADE
QLD1,2026-03-24 09:00:00,2026-03-24,5.71,5520.82,TRADE
QLD1,2026-03-24 09:05:00,2026-03-24,0.84,5383.91,TRADE
QLD1,2026-03-24 09:10:00,2026-03-24,17.95,5384.33,TRADE
QLD1,2026-03-24 09:15:00,2026-03-24,0.84,5332.83,TRADE
QLD1,2026-03-24 09:20:00,2026-03-24,12.04,5329.92,TRADE
QLD1,2026-03-24 09:25:00,2026-03-24,0.24,5240.47,TRADE
QLD1,2026-03-24 09:30:00,2026-03-24,0.84,5236.9,TRADE
QLD1,2026-03-24 09:35:00,2026-03-24,2.32,5201.1,TRADE
QLD1,2026-03-24 09:40:00,2026-03-24,21.8,5269.37,TRADE
QLD1,2026-03-24 09:45:00,2026-03-24,0.84,5254.49,TRADE
QLD1,2026-03-24 09:50:00,2026-03-24,0.84,5306.58,TRADE
QLD1,2026-03-24 09:55:00,2026-03-24,3.23,5374.38,TRADE
QLD1,2026-03-24 10:00:00,2026-03-24,0.0,5351.82,TRADE
QLD1,2026-03-24 10:05:00,2026-03-24,11.56,5393.6,TRADE
QLD1,2026-03-24 10:10:00,2026-03-24,5.71,5504.6,TRADE
QLD1,2026-03-24 10:15:00,2026-03-24,0.84,5557.0,TRADE
QLD1,2026-03-24 10:20:00,2026-03-24,36.92,5562.03,TRADE
QLD1,2026-03-24 10:25:00,2026-03-24,5.71,5493.06,TRADE
QLD1,2026-03-24 10:30:00,2026-03-24,21.98,5547.21,TRADE
QLD1,2026-03-24 10:35:00,2026-03-24,0.82,5536.67,TRADE
QLD1,2026-03-24 10:40:00,2026-03-24,33.16,5544.04,TRADE
QLD1,2026-03-24 10:45:00,2026-03-24,0.82,5543.03,TRADE
QLD1,2026-03-24 10:50:00,2026-03-24,36.99,5644.57,TRADE
QLD1,2026-03-24 10:55:00,2026-03-24,29.61,5728.9,TRADE
QLD1,2026-03-24 11:00:00,2026-03-24,33.66,5707.38,TRADE
QLD1,2026-03-24 11:05:00,2026-03-24,0.73,5719.65,TRADE
QLD1,2026-03-24 11:10:00,2026-03-24,36.09,5845.54,TRADE
QLD1,2026-03-24 11:15:00,2026-03-24,35.02,5792.88,TRADE
QLD1,2026-03-24 11:20:00,2026-03-24,10.1,5669.38,TRADE
QLD1,2026-03-24 11:25:00,2026-03-24,32.58,5692.35,TRADE
QLD1,2026-03-24 11:30:00,2026-03-24,2.64,5608.85,TRADE
QLD1,2026-03-24 11:35:00,2026-03-24,12.67,5602.62,TRADE
QLD1,2026-03-24 11:40:00,2026-03-24,21.73,5594.93,TRADE
QLD1,2026-03-24 11:45:00,2026-03-24,22.73,5593.97,TRADE
QLD1,2026-03-24 11:50:00,2026-03-24,36.31,5640.37,TRADE
QLD1,2026-03-24 11:55:00,2026-03-24,36.11,5728.23,TRADE
QLD1,2026-03-24 12:00:00,2026-03-24,12.04,5685.33,TRADE
QLD1,2026-03-24 12:05:00,2026-03-24,11.3,5657.09,TRADE
QLD1,2026-03-24 12:10:00,2026-03-24,13.87,5742.51,TRADE
QLD1,2026-03-24 12:15:00,2026-03-24,21.98,5704.4,TRADE
QLD1,2026-03-24 12:20:00,2026-03-24,22.73,5721.43,TRADE
QLD1,2026-03-24 12:25:00,2026-03-24,22.73,5706.2,TRADE
QLD1,2026-03-24 12:30:00,2026-03-24,11.32,5751.64,TRADE
QLD1,2026-03-24 12:35:00,2026-03-24,33.78,5776.24,TRADE
QLD1,2026-03-24 12:40:00,2026-03-24,22.81,5762.49,TRADE
QLD1,2026-03-24 12:45:00,2026-03-24,37.26,5699.31,TRADE
QLD1,2026-03-24 12:50:00,2026-03-24,36.2,5625.99,TRADE
QLD1,2026-03-24 12:55:00,2026-03-24,36.22,5572.51,TRADE
QLD1,2026-03-24 13:00:00,2026-03-24,36.99,5504.83,TRADE
QLD1,2026-03-24 13:05:00,2026-03-24,37.57,5400.68,TRADE
QLD1,2026-03-24 13:10:00,2026-03-24,22.73,5403.95,TRADE
QLD1,2026-03-24 13:15:00,2026-03-24,36.99,5382.36,TRADE
QLD1,2026-03-24 13:20:00,2026-03-24,30.51,5364.22,TRADE
QLD1,2026-03-24 13:25:00,2026-03-24,34.75,5461.19,TRADE
QLD1,2026-03-24 13:30:00,2026-03-24,40.42,5529.57,TRADE
QLD1,2026-03-24 13:35:00,2026-03-24,37.57,5524.05,TRADE
QLD1,2026-03-24 13:40:00,2026-03-24,36.73,5638.94,TRADE
QLD1,2026-03-24 13:45:00,2026-03-24,47.26,5679.72,TRADE
QLD1,2026-03-24 13:50:00,2026-03-24,50.0,5649.15,TRADE
